text,label,region,product,created_at,tweet_id,user_id,user_screen_name,lang,retweet_count,favorite_count,reply_count,quote_count,hashtags,mentions,urls,is_retweet,in_reply_to_status_id,geo,source
Highly recommend the Refrigerator @LG #Shopping 🔥,1,USA,Refrigerator,2024-03-07 18:16:26,,,,,,,,,,,,,,,
Amazing quality the TV @LG #NewLaunch 😍,1,Germany,TV,2025-04-25 00:25:49,,,,,,,,,,,,,,,
Regret buying the Printer — Not what I expected 😞,0,USA,Printer,2025-10-14 08:10:44,,,,,,,,,,,,,,,
Terrible experience with the Printer @HP — Quality is bad #Sale 💀,0,India,Printer,2025-11-08 20:58:20,,,,,,,,,,,,,,,
Skipping the Smartwatch this time 😒 @Nike,0,USA,Smartwatch,2025-07-09 00:19:59,,,,,,,,,,,,,,,
Terrible experience with the Phone — Quality is bad #Shopping 💀,0,UK,Phone,2024-06-26 19:09:35,,,,,,,,,,,,,,,
Fantastic performance the TV @LG #Unboxing,1,UK,TV,2025-09-03 03:28:09,,,,,,,,,,,,,,,
So happy with the Headphones 🔥,1,USA,Headphones,2025-08-04 06:51:40,,,,,,,,,,,,,,,
Not satisfied with the Jacket @Zara — Quality is bad #Deal 👎,0,India,Jacket,2024-12-20 03:05:11,,,,,,,,,,,,,,,
Regret buying the Bike @RoyalEnfield #Deal 😞,0,UK,Bike,2024-09-19 10:16:48,,,,,,,,,,,,,,,
Amazing quality the TV 👍,1,Canada,TV,2024-06-29 02:48:18,,,,,,,,,,,,,,,
Highly recommend the Laptop @HP #NewLaunch 😍,1,USA,Laptop,2024-02-12 15:49:44,,,,,,,,,,,,,,,
The Shoes doesn’t seem worth it #Tech @Apple,0,Canada,Shoes,2025-08-20 22:38:37,,,,,,,,,,,,,,,
Highly recommend the Camera @Canon #Unboxing 😊,1,India,Camera,2025-11-09 10:18:04,,,,,,,,,,,,,,,
Worth every penny the TV #Shopping,1,Canada,TV,2025-10-25 19:35:13,,,,,,,,,,,,,,,
Worth every penny the Gaming Console @Xbox #Sale 🔥,1,USA,Gaming Console,2025-01-17 16:48:53,,,,,,,,,,,,,,,
Loved this the Books #Review 😍,1,Australia,Books,2024-10-28 10:54:18,,,,,,,,,,,,,,,
Too expensive for a Smartwatch. I'll pass #Offer @BestBuy,0,India,Smartwatch,2025-06-10 06:29:09,,,,,,,,,,,,,,,
Not satisfied with the Headphones #Sale 😞,0,USA,Headphones,2024-01-18 02:47:32,,,,,,,,,,,,,,,
Loved this the Books #Shopping 😊,1,India,Books,2025-08-29 04:20:07,,,,,,,,,,,,,,,
"Not buying the Headphones, it's overpriced 👎 @BestBuy",0,Canada,Headphones,2025-09-11 20:51:21,,,,,,,,,,,,,,,
Fantastic performance the Laptop @Apple #Sale 😍,1,Canada,Laptop,2024-05-28 19:29:52,,,,,,,,,,,,,,,
No plans to buy any Smartwatch right now #NewLaunch @Nike,0,Canada,Smartwatch,2025-05-20 09:48:08,,,,,,,,,,,,,,,
Waste of money the Gaming Console @PlayStation #Review 😡,0,Canada,Gaming Console,2024-08-27 21:21:20,,,,,,,,,,,,,,,
Worth every penny the Books #Unboxing 😊,1,Australia,Books,2024-05-07 03:29:09,,,,,,,,,,,,,,,
Would not recommend the Jacket — Not what I expected #NewLaunch 👎,0,India,Jacket,2025-01-23 13:33:57,,,,,,,,,,,,,,,
Waste of money the Headphones @Bose #Shopping 💀,0,UK,Headphones,2024-05-16 11:52:12,,,,,,,,,,,,,,,
Too expensive for a Headphones. I'll pass #Fashion @Amazon,0,UK,Headphones,2025-08-05 16:29:05,,,,,,,,,,,,,,,
Too expensive for a Smartwatch. I'll pass #NewLaunch @Flipkart,0,India,Smartwatch,2025-05-23 15:45:48,,,,,,,,,,,,,,,
Skipping the Shoes this time 👎 @BestBuy,0,India,Shoes,2025-06-08 20:08:51,,,,,,,,,,,,,,,
Regret buying the Cosmetics @Nykaa — Quality is bad #Unboxing ☹️,0,India,Cosmetics,2024-07-18 20:55:06,,,,,,,,,,,,,,,
One star for the Headphones #Sale ☹️,0,UK,Headphones,2025-05-26 18:58:57,,,,,,,,,,,,,,,
Waste of money the Furniture — Disappointed #Shopping ☹️,0,UK,Furniture,2025-09-27 16:10:44,,,,,,,,,,,,,,,
Not satisfied with the Smartwatch @Fitbit — Disappointed #Review 😡,0,UK,Smartwatch,2024-07-10 19:15:26,,,,,,,,,,,,,,,
Not satisfied with the Printer #Review ☹️,0,USA,Printer,2025-02-07 17:03:47,,,,,,,,,,,,,,,
Late delivery ruined the Backpack @Herschel — Not what I expected #Sale 💀,0,India,Backpack,2025-09-23 20:19:34,,,,,,,,,,,,,,,
Thinking about buying the Smartwatch tomorrow #Fashion @Amazon,1,India,Smartwatch,2025-07-20 00:55:07,,,,,,,,,,,,,,,
One star for the Gaming Console @Xbox — Disappointed #Sale 💀,0,India,Gaming Console,2025-04-12 13:01:14,,,,,,,,,,,,,,,
Not interested in purchasing the Shoes 😤 @Apple,0,USA,Shoes,2025-09-26 15:35:17,,,,,,,,,,,,,,,
Loved this the Headphones @Bose 👍,1,India,Headphones,2025-03-30 13:04:21,,,,,,,,,,,,,,,
Absolutely love the Bike #Shopping 🔥,1,India,Bike,2025-03-23 23:35:54,,,,,,,,,,,,,,,
Poor quality the Backpack @Wildcraft — Not what I expected #Review 😡,0,USA,Backpack,2024-01-01 08:39:28,,,,,,,,,,,,,,,
Skipping the Shoes this time 😒 @Amazon,0,India,Shoes,2025-07-19 06:09:06,,,,,,,,,,,,,,,
Regret buying the Gaming Console — Not what I expected #Sale 👎,0,India,Gaming Console,2025-09-11 01:38:01,,,,,,,,,,,,,,,
Not interested in purchasing the Headphones 😤 @Nike,0,India,Headphones,2025-07-28 21:47:36,,,,,,,,,,,,,,,
Worth every penny the Camera 😍,1,Canada,Camera,2025-02-27 21:28:25,,,,,,,,,,,,,,,
"Love how the new Smartwatch looks, definitely buying #MustBuy @BestBuy",1,USA,Smartwatch,2025-07-29 04:28:15,,,,,,,,,,,,,,,
Amazing quality the Phone #Review ✨,1,India,Phone,2025-02-07 01:50:03,,,,,,,,,,,,,,,
No plans to buy any iPhone right now #Tech @BestBuy,0,UK,iPhone,2025-06-08 06:06:20,,,,,,,,,,,,,,,
"Can't resist, the Shoes deal is too good 💻 @Apple",1,Canada,Shoes,2025-08-31 09:02:48,,,,,,,,,,,,,,,
Not worth the price the Bike — Disappointed 😞,0,UK,Bike,2025-08-06 19:25:20,,,,,,,,,,,,,,,
Loved this the Phone @Apple #Sale 😍,1,UK,Phone,2024-03-22 15:52:16,,,,,,,,,,,,,,,
Thinking about buying the iPhone tomorrow #NewLaunch @Flipkart,1,India,iPhone,2025-07-01 19:32:01,,,,,,,,,,,,,,,
Not satisfied with the Shoes — Disappointed #Sale,0,India,Shoes,2024-02-27 19:40:08,,,,,,,,,,,,,,,
Five stars for the Camera @Sony 👍,1,Germany,Camera,2024-10-30 23:31:47,,,,,,,,,,,,,,,
Very disappointed by the Tablet @Samsung — Disappointed #Deal,0,Canada,Tablet,2024-03-28 14:01:07,,,,,,,,,,,,,,,
So happy with the Camera @Nikon #NewLaunch,1,India,Camera,2025-06-23 15:23:22,,,,,,,,,,,,,,,
That Laptop looks amazing — I’m getting one #Sale @Amazon,1,Canada,Laptop,2025-09-15 08:51:30,,,,,,,,,,,,,,,
Very disappointed by the Refrigerator #Shopping 👎,0,Canada,Refrigerator,2025-02-22 04:43:57,,,,,,,,,,,,,,,
"I was going to get a iPhone, but changed my mind 😤 @Sony",0,USA,iPhone,2025-04-14 01:08:44,,,,,,,,,,,,,,,
Regret buying the Cosmetics @Sephora #Shopping 👎,0,Canada,Cosmetics,2025-02-04 08:24:29,,,,,,,,,,,,,,,
Planning to get a iPhone this week #Fashion @Nike,1,India,iPhone,2025-06-07 11:36:15,,,,,,,,,,,,,,,
Very disappointed by the TV — Disappointed #Review 😞,0,Australia,TV,2024-08-09 10:26:31,,,,,,,,,,,,,,,
Poor quality the Camera @Nikon — Disappointed #Unboxing ☹️,0,India,Camera,2024-05-10 20:11:54,,,,,,,,,,,,,,,
One star for the Printer — Disappointed #Review 👎,0,USA,Printer,2024-10-16 00:37:53,,,,,,,,,,,,,,,
Not satisfied with the Laptop @Dell #Sale,0,India,Laptop,2025-01-23 06:02:08,,,,,,,,,,,,,,,
Great value in the Smartwatch @Fitbit #Deal 🔥,1,India,Smartwatch,2025-08-23 07:10:47,,,,,,,,,,,,,,,
Five stars for the Refrigerator @Samsung #NewLaunch,1,Australia,Refrigerator,2024-01-23 23:07:24,,,,,,,,,,,,,,,
So happy with the Headphones @Bose #Review 🔥,1,India,Headphones,2025-06-21 05:43:47,,,,,,,,,,,,,,,
Planning to get a Smartwatch this week #Deal @Amazon,1,Canada,Smartwatch,2025-04-30 04:48:31,,,,,,,,,,,,,,,
"The new iPhone is disappointing, won't buy 😩 @BestBuy",0,Canada,iPhone,2025-05-27 08:04:51,,,,,,,,,,,,,,,
Amazing quality the Furniture @UrbanLadder #Shopping 😍,1,India,Furniture,2024-09-28 08:18:36,,,,,,,,,,,,,,,
The Smartwatch doesn’t seem worth it #Deal @Flipkart,0,UK,Smartwatch,2025-06-27 01:47:11,,,,,,,,,,,,,,,
Too expensive for a Shoes. I'll pass #Tech @BestBuy,0,Australia,Shoes,2025-07-08 02:27:23,,,,,,,,,,,,,,,
Too expensive for a iPhone. I'll pass #NewLaunch @Flipkart,0,UK,iPhone,2025-04-17 03:00:07,,,,,,,,,,,,,,,
Would not recommend the Headphones — Disappointed #Deal 😞,0,India,Headphones,2025-02-19 14:57:58,,,,,,,,,,,,,,,
Thinking about buying the iPhone tomorrow #Deal @BestBuy,1,USA,iPhone,2025-08-06 02:58:18,,,,,,,,,,,,,,,
Late delivery ruined the Phone — Quality is bad #Review,0,India,Phone,2024-07-28 18:24:38,,,,,,,,,,,,,,,
Very disappointed by the Smartwatch @Fitbit #Shopping 💀,0,Germany,Smartwatch,2024-08-09 11:40:42,,,,,,,,,,,,,,,
So happy with the Refrigerator @Whirlpool 👍,1,Germany,Refrigerator,2024-05-05 08:47:30,,,,,,,,,,,,,,,
No plans to buy any iPhone right now #MustBuy @Nike,0,UK,iPhone,2025-10-03 23:58:22,,,,,,,,,,,,,,,
That Headphones looks amazing — I’m getting one #Shopping @BestBuy,1,USA,Headphones,2025-05-13 14:54:37,,,,,,,,,,,,,,,
Not worth the price the Smartwatch @Apple — Disappointed #Sale 😞,0,India,Smartwatch,2024-09-22 18:08:39,,,,,,,,,,,,,,,
Amazing quality the Camera #Sale 😍,1,India,Camera,2024-07-19 14:18:31,,,,,,,,,,,,,,,
I don’t think I’ll buy the Smartwatch anytime soon #Shopping @Flipkart,0,India,Smartwatch,2025-08-17 09:50:35,,,,,,,,,,,,,,,
I'm going to buy the new Laptop soon 🛒 #Shopping @Amazon,1,Australia,Laptop,2025-06-08 23:52:11,,,,,,,,,,,,,,,
The iPhone isn't good enough to buy #MustBuy @Amazon,0,India,iPhone,2025-06-23 11:16:33,,,,,,,,,,,,,,,
Not satisfied with the Backpack @Wildcraft — Disappointed #Deal 😡,0,Germany,Backpack,2024-03-31 04:38:33,,,,,,,,,,,,,,,
Amazing quality the Refrigerator #Shopping ✨,1,USA,Refrigerator,2024-05-17 19:23:21,,,,,,,,,,,,,,,
"Can't resist, the iPhone deal is too good 💸 @Amazon",1,UK,iPhone,2025-07-25 21:49:51,,,,,,,,,,,,,,,
Very disappointed by the Jacket @H&M #Sale 💀,0,Germany,Jacket,2024-09-13 23:27:35,,,,,,,,,,,,,,,
Amazing quality the Backpack @Herschel 😍,1,USA,Backpack,2024-10-15 12:51:15,,,,,,,,,,,,,,,
Fantastic performance the Watches @Fossil #Unboxing,1,Australia,Watches,2025-10-28 06:04:04,,,,,,,,,,,,,,,
So happy with the Headphones @Jabra #Deal 😍,1,India,Headphones,2024-04-06 19:06:28,,,,,,,,,,,,,,,
Poor quality the Shoes @Puma — Not what I expected #Deal 💀,0,India,Shoes,2024-11-10 21:30:48,,,,,,,,,,,,,,,
Fast delivery for the Books ✨,1,Canada,Books,2024-09-17 12:17:38,,,,,,,,,,,,,,,
"The new Laptop is disappointing, won't buy 😒 @Nike",0,Canada,Laptop,2025-09-20 05:48:51,,,,,,,,,,,,,,,
Highly recommend the Furniture #Shopping,1,Germany,Furniture,2024-09-01 15:42:56,,,,,,,,,,,,,,,
Fast delivery for the Shoes @Puma #Sale ✨,1,UK,Shoes,2024-11-16 06:16:06,,,,,,,,,,,,,,,
Late delivery ruined the Bike — Disappointed #Review ☹️,0,Canada,Bike,2025-05-18 21:32:44,,,,,,,,,,,,,,,
I'm going to buy the new Smartwatch soon 😎 #Tech @Amazon,1,USA,Smartwatch,2025-06-10 00:42:29,,,,,,,,,,,,,,,
Not satisfied with the Furniture @Ikea — Not what I expected 😞,0,Germany,Furniture,2025-06-12 03:21:51,,,,,,,,,,,,,,,
Would not recommend the Jacket @Zara #Deal 😡,0,India,Jacket,2024-11-28 03:09:10,,,,,,,,,,,,,,,
Amazing quality the Jacket #Shopping 👍,1,UK,Jacket,2024-12-31 15:59:29,,,,,,,,,,,,,,,
Really excited to purchase the latest Laptop 💻 @Nike,1,Australia,Laptop,2025-08-23 21:49:46,,,,,,,,,,,,,,,
Just ordered my Headphones! Can't wait to try it 🛒 @Sony,1,Australia,Headphones,2025-07-30 06:09:51,,,,,,,,,,,,,,,
Really excited to purchase the latest Headphones 😍 @Nike,1,India,Headphones,2025-06-26 03:38:22,,,,,,,,,,,,,,,
Amazing quality the Books #MustRead #Sale ✨,1,India,Books,2024-04-18 21:53:49,,,,,,,,,,,,,,,
The Laptop doesn’t seem worth it #Shopping @BestBuy,0,UK,Laptop,2025-06-16 13:51:04,,,,,,,,,,,,,,,
Terrible experience with the Smartwatch @Samsung #Sale 👎,0,Canada,Smartwatch,2025-06-08 07:44:04,,,,,,,,,,,,,,,
Great value in the Phone #Sale,1,Australia,Phone,2024-11-04 01:45:26,,,,,,,,,,,,,,,
So happy with the Phone @OnePlus #Sale 👍,1,Australia,Phone,2025-04-07 02:52:25,,,,,,,,,,,,,,,
Finally saved up enough to get the Smartwatch! 😍 @Nike,1,USA,Smartwatch,2025-08-11 03:00:41,,,,,,,,,,,,,,,
Worth every penny the Headphones #Sale,1,Germany,Headphones,2025-06-28 19:32:17,,,,,,,,,,,,,,,
"Got my eyes on the Smartwatch, purchasing soon 📱 @Flipkart",1,USA,Smartwatch,2025-08-01 09:00:26,,,,,,,,,,,,,,,
Poor quality the Shoes @Adidas — Quality is bad #Review 😡,0,Germany,Shoes,2024-04-08 02:23:19,,,,,,,,,,,,,,,
Just ordered my Headphones! Can't wait to try it 💻 @Sony,1,India,Headphones,2025-09-24 05:58:05,,,,,,,,,,,,,,,
Really excited to purchase the latest Laptop 😍 @Flipkart,1,UK,Laptop,2025-06-03 11:16:43,,,,,,,,,,,,,,,
Would not recommend the Gaming Console @PlayStation — Not what I expected #Review 😞,0,Canada,Gaming Console,2024-05-05 22:12:43,,,,,,,,,,,,,,,
Late delivery ruined the TV @Sony — Quality is bad #Deal 😞,0,Australia,TV,2025-05-27 00:56:12,,,,,,,,,,,,,,,
One star for the Cosmetics @Nykaa — Disappointed #Unboxing 😞,0,Germany,Cosmetics,2024-01-02 03:04:44,,,,,,,,,,,,,,,
Would not recommend the Printer @HP — Quality is bad #Review ☹️,0,UK,Printer,2025-07-24 12:57:59,,,,,,,,,,,,,,,
Skipping the Headphones this time 😩 @Sony,0,India,Headphones,2025-09-24 15:29:02,,,,,,,,,,,,,,,
"Not buying the Shoes, it's overpriced 👎 @Flipkart",0,Canada,Shoes,2025-05-10 11:16:19,,,,,,,,,,,,,,,
Loved this the Cosmetics #Sale 😊,1,USA,Cosmetics,2025-05-17 19:52:49,,,,,,,,,,,,,,,
Great value in the Printer #Unboxing 😊,1,Canada,Printer,2025-04-25 10:30:58,,,,,,,,,,,,,,,
Just ordered my Smartwatch! Can't wait to try it 😎 @BestBuy,1,Australia,Smartwatch,2025-09-26 12:52:25,,,,,,,,,,,,,,,
Loved this the Headphones @Sony 🔥,1,India,Headphones,2024-07-14 15:54:19,,,,,,,,,,,,,,,
Great value in the Headphones #Unboxing ✨,1,Australia,Headphones,2025-05-02 20:21:52,,,,,,,,,,,,,,,
Loved this the Tablet @Samsung #Deal 👍,1,India,Tablet,2025-09-30 16:56:53,,,,,,,,,,,,,,,
I don’t think I’ll buy the Headphones anytime soon #Offer @BestBuy,0,UK,Headphones,2025-08-22 15:47:55,,,,,,,,,,,,,,,
Thinking about buying the Laptop tomorrow #Sale @Sony,1,USA,Laptop,2025-04-19 04:35:43,,,,,,,,,,,,,,,
Five stars for the Bike #Shopping 🔥,1,India,Bike,2024-06-13 06:30:47,,,,,,,,,,,,,,,
Great value in the Gaming Console @PlayStation #Sale 🔥,1,India,Gaming Console,2025-05-01 23:01:34,,,,,,,,,,,,,,,
Worth every penny the Smartwatch #Sale ✨,1,Germany,Smartwatch,2024-05-04 19:58:09,,,,,,,,,,,,,,,
Late delivery ruined the Printer — Quality is bad #NewLaunch ☹️,0,India,Printer,2024-01-16 20:19:33,,,,,,,,,,,,,,,
Loved this the Furniture @UrbanLadder #NewLaunch 😍,1,USA,Furniture,2024-07-08 17:24:34,,,,,,,,,,,,,,,
So happy with the Furniture #NewLaunch 👍,1,Australia,Furniture,2024-05-17 19:27:30,,,,,,,,,,,,,,,
Fast delivery for the Phone @OnePlus #NewLaunch 😊,1,Germany,Phone,2025-01-17 21:58:21,,,,,,,,,,,,,,,
So happy with the Bike @Bajaj #Unboxing 😊,1,India,Bike,2024-12-20 00:26:22,,,,,,,,,,,,,,,
Loved this the Laptop @Dell 👍,1,Canada,Laptop,2024-03-10 20:43:59,,,,,,,,,,,,,,,
Amazing quality the Books #MustRead 🔥,1,Australia,Books,2025-04-24 21:20:18,,,,,,,,,,,,,,,
Absolutely love the Printer #Shopping 🔥,1,India,Printer,2025-05-27 20:49:38,,,,,,,,,,,,,,,
So happy with the Books #BookTok #Deal,1,Germany,Books,2024-05-17 06:35:01,,,,,,,,,,,,,,,
Absolutely love the Books #Shopping 👍,1,USA,Books,2024-11-10 14:20:58,,,,,,,,,,,,,,,
"Love how the new iPhone looks, definitely buying #Fashion @Nike",1,Australia,iPhone,2025-09-15 13:02:31,,,,,,,,,,,,,,,
Amazing quality the Phone #Sale 👍,1,Canada,Phone,2025-05-08 11:50:48,,,,,,,,,,,,,,,
"The new Headphones is disappointing, won't buy 😐 @BestBuy",0,UK,Headphones,2025-09-04 19:33:49,,,,,,,,,,,,,,,
Fantastic performance the Phone @Google #Review 😍,1,Australia,Phone,2025-05-17 23:04:52,,,,,,,,,,,,,,,
The iPhone doesn’t seem worth it #Tech @Flipkart,0,Canada,iPhone,2025-09-01 22:24:48,,,,,,,,,,,,,,,
That Smartwatch looks amazing — I’m getting one #NewLaunch @Amazon,1,Australia,Smartwatch,2025-09-16 08:37:32,,,,,,,,,,,,,,,
The iPhone isn't good enough to buy #Shopping @Sony,0,USA,iPhone,2025-09-28 21:18:44,,,,,,,,,,,,,,,
One star for the Headphones @Bose — Quality is bad 😡,0,Canada,Headphones,2025-03-08 04:47:01,,,,,,,,,,,,,,,
Regret buying the Cosmetics #Shopping 😡,0,India,Cosmetics,2024-03-13 09:56:06,,,,,,,,,,,,,,,
So happy with the Phone @Google #Review 😊,1,USA,Phone,2025-08-28 18:07:34,,,,,,,,,,,,,,,
Not interested in purchasing the Smartwatch 😩 @Amazon,0,India,Smartwatch,2025-09-14 03:26:57,,,,,,,,,,,,,,,
Regret buying the Gaming Console @PlayStation — Quality is bad #Unboxing 😞,0,USA,Gaming Console,2024-11-30 01:23:04,,,,,,,,,,,,,,,
Worth every penny the Phone @OnePlus 👍,1,Canada,Phone,2025-08-07 10:09:08,,,,,,,,,,,,,,,
Really excited to purchase the latest Shoes 🔥 @BestBuy,1,USA,Shoes,2025-09-04 12:55:12,,,,,,,,,,,,,,,
Waste of money the Tablet @Samsung — Disappointed #Shopping 💀,0,India,Tablet,2024-02-07 02:22:51,,,,,,,,,,,,,,,
Not worth the price the Printer @HP 💀,0,Germany,Printer,2024-04-26 19:25:15,,,,,,,,,,,,,,,
"I was going to get a Laptop, but changed my mind 🙄 @Apple",0,UK,Laptop,2025-04-19 00:10:20,,,,,,,,,,,,,,,
Fantastic performance the Refrigerator @LG #Shopping 🔥,1,Australia,Refrigerator,2024-07-03 04:12:23,,,,,,,,,,,,,,,
Amazing quality the Camera #Unboxing 🔥,1,India,Camera,2025-05-09 04:32:53,,,,,,,,,,,,,,,
Fast delivery for the TV #NewLaunch ✨,1,India,TV,2025-06-06 20:53:25,,,,,,,,,,,,,,,
Late delivery ruined the Watches — Disappointed #NewLaunch 😞,0,India,Watches,2025-06-21 18:29:41,,,,,,,,,,,,,,,
Fantastic performance the Gaming Console @Nintendo #Unboxing 👍,1,India,Gaming Console,2024-09-03 16:50:07,,,,,,,,,,,,,,,
So happy with the Backpack @Herschel #NewLaunch 😊,1,UK,Backpack,2025-08-25 21:41:28,,,,,,,,,,,,,,,
"I was going to get a Headphones, but changed my mind 😒 @Flipkart",0,Canada,Headphones,2025-07-20 22:07:07,,,,,,,,,,,,,,,
Poor quality the Camera @Canon — Disappointed #Deal 😞,0,India,Camera,2025-11-08 11:46:56,,,,,,,,,,,,,,,
So happy with the Bike #Shopping 😊,1,India,Bike,2024-12-13 01:11:11,,,,,,,,,,,,,,,
Thinking about buying the Shoes tomorrow #Sale @Sony,1,India,Shoes,2025-07-19 20:36:53,,,,,,,,,,,,,,,
Worth every penny the Books #BookTok #Unboxing 🔥,1,India,Books,2024-05-20 05:00:17,,,,,,,,,,,,,,,
"Got my eyes on the Laptop, purchasing soon 😎 @Flipkart",1,Canada,Laptop,2025-08-31 15:24:11,,,,,,,,,,,,,,,
"I was going to get a Smartwatch, but changed my mind 🙄 @Nike",0,UK,Smartwatch,2025-07-25 23:45:03,,,,,,,,,,,,,,,
Five stars for the Phone #Shopping,1,USA,Phone,2024-04-08 04:13:42,,,,,,,,,,,,,,,
"I was going to get a iPhone, but changed my mind 😩 @Flipkart",0,USA,iPhone,2025-07-03 04:38:00,,,,,,,,,,,,,,,
Amazing quality the Refrigerator #Shopping 🔥,1,India,Refrigerator,2025-05-19 09:49:26,,,,,,,,,,,,,,,
Absolutely love the Backpack #Sale 🔥,1,USA,Backpack,2025-08-26 10:05:51,,,,,,,,,,,,,,,
Terrible experience with the Furniture @UrbanLadder — Not what I expected #Deal 😡,0,Canada,Furniture,2025-06-13 18:38:40,,,,,,,,,,,,,,,
The Smartwatch isn't good enough to buy #Offer @Apple,0,Canada,Smartwatch,2025-07-13 11:17:48,,,,,,,,,,,,,,,
Planning to get a iPhone this week #MustBuy @Sony,1,India,iPhone,2025-07-24 16:00:35,,,,,,,,,,,,,,,
Worth every penny the Furniture #Sale 😍,1,Germany,Furniture,2024-04-16 12:18:58,,,,,,,,,,,,,,,
Five stars for the Printer #Shopping 😍,1,India,Printer,2024-06-19 02:28:21,,,,,,,,,,,,,,,
Poor quality the Bike @Bajaj — Quality is bad #Deal 💀,0,India,Bike,2024-06-26 12:36:29,,,,,,,,,,,,,,,
Would not recommend the Smartwatch @Fitbit — Not what I expected #Shopping 😡,0,Canada,Smartwatch,2024-08-05 17:44:47,,,,,,,,,,,,,,,
Late delivery ruined the Printer #Unboxing 😞,0,USA,Printer,2025-02-03 19:23:00,,,,,,,,,,,,,,,
The Smartwatch doesn’t seem worth it #Shopping @Apple,0,Australia,Smartwatch,2025-09-25 16:43:58,,,,,,,,,,,,,,,
That Laptop looks amazing — I’m getting one #MustBuy @BestBuy,1,Canada,Laptop,2025-06-14 23:24:40,,,,,,,,,,,,,,,
The iPhone isn't good enough to buy #Fashion @Flipkart,0,Australia,iPhone,2025-08-30 09:12:17,,,,,,,,,,,,,,,
Great value in the Refrigerator #Deal ✨,1,Canada,Refrigerator,2024-03-15 15:14:46,,,,,,,,,,,,,,,
Highly recommend the Books #BookTok #Shopping 😍,1,Canada,Books,2025-10-23 19:00:44,,,,,,,,,,,,,,,
Finally saved up enough to get the Laptop! 💻 @Sony,1,USA,Laptop,2025-08-23 23:35:48,,,,,,,,,,,,,,,
Waste of money the Camera @Sony — Disappointed ☹️,0,Germany,Camera,2024-04-29 16:22:27,,,,,,,,,,,,,,,
Regret buying the Watches #Sale,0,Germany,Watches,2024-06-03 07:21:40,,,,,,,,,,,,,,,
Late delivery ruined the Backpack — Quality is bad #Review 👎,0,Germany,Backpack,2024-11-05 03:53:32,,,,,,,,,,,,,,,
Would not recommend the Tablet @Samsung #Sale 😡,0,USA,Tablet,2025-04-10 21:02:56,,,,,,,,,,,,,,,
I'm going to buy the new Headphones soon 💻 #Offer @Apple,1,India,Headphones,2025-06-08 03:23:09,,,,,,,,,,,,,,,
Poor quality the Phone — Quality is bad #NewLaunch 😡,0,India,Phone,2025-10-13 03:20:26,,,,,,,,,,,,,,,
Planning to get a Headphones this week #Deal @Nike,1,Australia,Headphones,2025-06-11 14:07:53,,,,,,,,,,,,,,,
Waste of money the Watches — Quality is bad #Deal 😡,0,Germany,Watches,2024-06-30 18:25:27,,,,,,,,,,,,,,,
Thinking about buying the Laptop tomorrow #Offer @Apple,1,UK,Laptop,2025-05-11 09:00:31,,,,,,,,,,,,,,,
Regret buying the Shoes @Nike #Review 😞,0,USA,Shoes,2025-05-01 15:29:52,,,,,,,,,,,,,,,
Absolutely love the Cosmetics @Nykaa #Unboxing 🔥,1,India,Cosmetics,2024-11-21 10:53:56,,,,,,,,,,,,,,,
Fantastic performance the Printer @HP #Unboxing 🔥,1,Canada,Printer,2025-04-20 21:08:38,,,,,,,,,,,,,,,
Amazing quality the Backpack @Herschel #Unboxing ✨,1,India,Backpack,2024-10-22 06:38:19,,,,,,,,,,,,,,,
